0,2.0
1,2.0
2,2.0
3,2.0
4,2.0
5,2.0
6,2.0
7,2.0
8,2.0
9,2.0
10,2.0
11,2.0
12,2.0
13,2.0
14,2.0
15,2.0
16,2.0
17,2.0
18,2.0
19,2.0
20,2.0
21,2.0
22,2.0
23,2.0
24,2.0
25,2.0
26,2.0
27,2.0
28,2.0
29,2.0
30,2.0
31,2.0
32,2.0
33,2.0
34,2.0
35,2.0
36,2.0
37,2.0
38,2.0
39,2.0
40,2.0
41,2.0
42,2.0
43,2.0
44,2.0
45,2.0
46,2.0
47,2.0
48,2.0
49,2.0
50,2.0
51,2.0
52,2.0
53,2.0
54,2.0
55,2.0
56,2.0
57,2.0
58,2.0
59,2.0
60,2.0
61,2.0
62,2.0
63,2.0
64,2.0
65,2.0
66,2.0
67,2.0
68,2.0
69,2.0
70,2.0
71,2.0
72,2.0
73,2.0
74,2.0
75,2.0
76,3.0
77,2.0
78,2.0
79,1.0
80,1.0
81,1.0
82,1.0
83,1.0
84,2.0
85,2.0
86,2.0
87,1.0
88,3.0
89,3.0
90,2.0
91,2.0
92,2.0
93,2.0
94,1.0
95,1.0
96,1.0
97,1.0
98,3.0
99,3.0
100,2.0
101,2.0
102,2.0
103,2.0
104,1.0
105,1.0
106,1.0
107,1.0
108,1.0
109,1.0
110,3.0
111,2.0
112,2.0
113,2.0
114,2.0
115,1.0
116,1.0
117,1.0
118,3.0
119,2.0
120,2.0
121,2.0
122,2.0
123,2.0
124,2.0
125,2.0
126,1.0
127,1.0
128,3.0
129,2.0
130,2.0
131,2.0
132,2.0
133,1.0
134,3.0
135,2.0
136,2.0
137,2.0
138,2.0
139,1.0
140,3.0
141,2.0
142,2.0
143,2.0
144,1.0
145,3.0
146,2.0
147,2.0
148,2.0
149,2.0
150,2.0
151,1.0
152,1.0
153,1.0
154,1.0
155,1.0
156,1.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,3.0
166,2.0
167,2.0
168,1.0
169,3.0
170,2.0
171,2.0
172,1.0
173,3.0
174,2.0
175,2.0
176,2.0
177,2.0
178,1.0
179,1.0
180,3.0
181,3.0
182,2.0
183,2.0
184,2.0
185,1.0
186,1.0
187,1.0
188,1.0
189,1.0
190,3.0
191,2.0
192,2.0
193,2.0
194,2.0
195,2.0
196,2.0
197,2.0
198,1.0
199,1.0
200,3.0
201,2.0
202,2.0
203,2.0
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,3.0
210,2.0
211,2.0
212,1.0
213,3.0
214,3.0
215,2.0
216,2.0
217,2.0
218,2.0
219,1.0
220,1.0
221,1.0
222,1.0
223,3.0
224,2.0
225,2.0
226,2.0
227,2.0
228,2.0
229,1.0
230,1.0
231,1.0
232,1.0
233,1.0
234,3.0
235,2.0
236,2.0
237,2.0
238,2.0
239,1.0
240,1.0
241,1.0
242,3.0
243,2.0
244,2.0
245,1.0
246,1.0
247,3.0
248,2.0
249,2.0
250,2.0
251,1.0
252,3.0
253,2.0
254,2.0
255,2.0
256,2.0
257,1.0
258,3.0
259,2.0
260,2.0
261,1.0
262,1.0
263,1.0
264,1.0
265,1.0
266,1.0
267,1.0
268,1.0
269,1.0
270,3.0
271,2.0
272,2.0
273,2.0
274,2.0
275,2.0
276,2.0
277,2.0
278,1.0
279,3.0
280,2.0
281,2.0
282,2.0
283,2.0
284,2.0
285,2.0
286,2.0
287,1.0
288,3.0
289,2.0
290,2.0
291,2.0
292,1.0
293,3.0
294,2.0
295,2.0
296,1.0
297,1.0
298,3.0
299,2.0
300,2.0
301,2.0
302,2.0
303,2.0
304,2.0
305,1.0
306,1.0
307,1.0
308,3.0
309,2.0
310,2.0
311,2.0
312,2.0
313,2.0
314,2.0
315,2.0
316,1.0
317,1.0
318,1.0
319,1.0
320,1.0
321,1.0
322,1.0
323,1.0
324,3.0
325,2.0
326,2.0
327,1.0
328,1.0
329,1.0
330,1.0
331,3.0
332,3.0
333,2.0
334,2.0
335,2.0
336,2.0
337,1.0
338,1.0
339,1.0
340,1.0
341,1.0
342,1.0
343,1.0
344,1.0
345,1.0
346,1.0
347,1.0
348,1.0
349,3.0
350,2.0
351,2.0
352,2.0
353,2.0
354,1.0
355,1.0
356,1.0
357,1.0
358,1.0
359,1.0
360,1.0
361,1.0
362,1.0
363,1.0
364,1.0
365,1.0
366,1.0
367,1.0
368,1.0
369,3.0
370,2.0
371,2.0
372,2.0
373,2.0
374,1.0
375,1.0
376,3.0
377,2.0
378,2.0
379,2.0
380,2.0
381,2.0
382,2.0
383,2.0
384,1.0
385,1.0
386,1.0
387,3.0
388,2.0
389,2.0
390,2.0
391,1.0
392,1.0
393,1.0
394,1.0
395,1.0
396,1.0
397,1.0
398,1.0
399,1.0
400,3.0
401,2.0
402,2.0
403,2.0
404,1.0
405,1.0
406,3.0
407,2.0
408,2.0
409,2.0
410,2.0
411,1.0
412,3.0
413,2.0
414,2.0
415,2.0
416,2.0
417,2.0
418,2.0
419,2.0
420,2.0
421,1.0
422,1.0
423,1.0
424,1.0
425,1.0
426,1.0
427,1.0
428,1.0
429,1.0
430,1.0
431,1.0
432,1.0
433,1.0
434,1.0
435,1.0
436,1.0
437,3.0
438,2.0
439,2.0
440,2.0
441,1.0
442,1.0
443,1.0
444,3.0
445,2.0
446,2.0
447,2.0
448,1.0
449,3.0
450,2.0
451,2.0
452,1.0
453,3.0
454,2.0
455,2.0
456,2.0
457,1.0
458,1.0
459,1.0
460,1.0
461,3.0
462,2.0
463,2.0
464,2.0
465,2.0
466,2.0
467,2.0
468,1.0
469,3.0
470,2.0
471,2.0
472,2.0
473,1.0
474,1.0
475,3.0
476,2.0
477,2.0
478,1.0
479,1.0
480,1.0
481,1.0
482,1.0
483,1.0
484,1.0
485,3.0
486,2.0
487,2.0
488,2.0
489,2.0
490,2.0
491,2.0
492,1.0
493,3.0
494,2.0
495,2.0
496,2.0
497,2.0
498,2.0
499,2.0
